2.765000000000000000e+04,2.312393829999999983e+00,8.422900000000000276e+00,7.190109000000000083e-01,6.524760000000000559e+01,1.233593000000000046e+02,3.254673000000000229e+02
3.961800000000000000e+04,2.402816529999999950e+00,3.350299999999999834e+00,7.184814999999999952e-01,4.850500000000000256e+01,1.264209999999999923e+01,3.587208999999999719e+02
4.094200000000000000e+04,2.474976579999999871e+00,6.499600000000000044e+00,7.129604999999999970e-01,9.173369999999999891e+01,2.578861999999999739e+02,2.063990000000000080e+01
4.447700000000000000e+04,2.341515489999999922e+00,4.537099999999999689e+00,7.237177999999999667e-01,3.012402999999999906e+02,9.236520000000000152e+01,3.444275999999999840e+02
