1.962200000000000000e+04,3.559262350000000019e+00,3.970899999999999874e+00,6.338698999999999861e-01,7.678730000000000189e+01,5.446699999999999875e+01,3.491963000000000079e+02
2.094700000000000000e+04,3.761518999999999835e+00,7.214900000000000091e+00,6.218812999999999702e-01,3.330200000000000049e+00,6.669280000000000541e+01,3.454268999999999892e+02
2.219200000000000000e+04,2.028126739999999817e+00,6.805049999999999955e+01,6.051431999999999922e-01,2.577916999999999916e+02,5.879169999999999874e+01,3.586653000000000020e+02
